排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
1065,3047,訊舟,04/17,15.7,-0.15,-0.95,2024,年,0,0,0,,0,,0,0,,,
1066,3048,益登,04/17,39.35,+0.05,+0.13,2024,年,1,0,1,43.1,2.32,,0,2.32,'24/07/30,,'24/08/30
1067,3049,精金,04/17,13.8,+0.9,+6.98,2024,半年,0,0,0,,0,,0,0,,,
1068,3050,鈺德,04/17,13.15,-0.2,-1.5,2024,年,0.5,0,0.5,22.3,2.24,,0,2.24,'24/08/08,,'24/09/12
1069,3051,力特,04/17,20.55,-0.2,-0.96,2024,年,1,0,1,31.45,3.18,,0,3.18,'24/08/05,,'24/08/29
1070,3052,夆典,04/17,11.05,-0.05,-0.45,2024,年,0.4,0.2,0.6,13.35,3,13.35,1.5,4.49,'24/08/23,'24/08/23,'24/09/19
1071,3054,立萬利,04/17,75.7,+2.5,+3.42,2024,半年,0,0,0,,0,,0,0,,,
1072,3055,蔚華科,04/17,68.2,+6.2,+10,2024,年,1.011,0,1.011,92.6,1.09,,0,1.09,'24/07/05,,'24/08/06
1073,3057,喬鼎,04/17,18.6,+0.5,+2.76,2024,年,0,0,0,,0,,0,0,,,
1074,3058,立德,04/17,9.22,-0.08,-0.86,2024,年,0,0,0,,0,,0,0,,,
1075,3059,華晶科,04/17,37.65,+0.55,+1.48,2024,年,0.7,0,0.7,35.2,1.99,,0,1.99,'24/09/19,,'24/10/18
1076,3060,銘異,04/17,30.25,-0.5,-1.63,2024,年,0.25,0,0.25,33.6,0.74,,0,0.74,'24/07/11,,'24/08/08
1077,3062,建漢,04/17,30.05,-0.7,-2.28,2024,年,0,0,0,,0,,0,0,,,
1078,3064,泰偉,04/17,20.6,+0.65,+3.26,2024,年,0,0,0,,0,,0,0,,,
1079,3066,李洲,04/17,22.05,+0.3,+1.38,2024,年,0,0,0,,0,,0,0,,,
1080,3067,全域,04/17,18.6,+0.1,+0.54,2024,年,0,0,0,,0,,0,0,,,
1081,3071,協禧,04/17,30.15,+0.15,+0.5,2024,年,1.03,0,1.03,37.9,2.72,,0,2.72,'24/07/18,,'24/08/16
1082,3078,僑威,04/17,57.4,+0.9,+1.59,2024,年,4.8,0,4.8,71,6.76,,0,6.76,'24/08/29,,'24/09/26
1083,3081,聯亞,04/17,2600,+235,+9.94,2024,年,0.5,0,0.5,148,0.34,,0,0.34,'24/07/22,,'24/08/23
1084,3083,網龍,04/17,27.05,-0.05,-0.18,2024,年,0,0,0,,0,,0,0,,,
1085,3085,新零售,04/17,12.75,-0.1,-0.78,2024,年,0,0,0,,0,,0,0,,,
1086,3088,艾訊,04/17,97.8,+2.5,+2.62,2024,年,4.293,0,4.293,93.5,4.59,,0,4.59,'24/08/01,,'24/08/21
1087,3090,日電貿,04/17,108.5,0,0,2024,年,3.4,0,3.4,68.3,4.98,,0,4.98,'24/06/27,,'24/07/31
1088,3092,鴻碩,04/17,35.3,+1,+2.92,2024,年,0,0,0,,0,,0,0,,,
1089,3093,港建*,04/17,73,-0.2,-0.27,2024,年,1.8,0,1.8,31.85,5.65,,0,5.65,'24/07/04,,'24/07/26
1090,3094,聯傑,04/17,24.8,-0.35,-1.39,2024,年,0.61,0,0.61,31.5,1.94,,0,1.94,'24/06/19,,'24/07/11
1091,3095,及成,04/17,34.3,+0.8,+2.39,2024,年,0,0,0,,0,,0,0,,,
1092,3105,穩懋,04/17,539,+48.5,+9.89,2024,年,0,0,0,,0,,0,0,,,
1093,3114,好德,04/17,26.45,0,0,2024,年,1.2,0,1.2,29.5,4.07,,0,4.07,'24/07/16,,'24/08/05
1094,3115,富榮綱,04/17,9.45,-0.02,-0.21,2024,年,0,0,0,,0,,0,0,,,
1095,3118,進階,04/17,33.45,0,0,2024,年,1.7,0,1.7,36.1,4.71,,0,4.71,'24/06/18,,'24/07/12
1096,3122,笙泉,04/17,25.9,-0.1,-0.38,2024,年,0,0,0,,0,,0,0,,,
1097,3130,一零四,04/17,221.5,+0.5,+0.23,2024,年,13.61,0,13.61,243,5.6,,0,5.6,'24/07/09,,'24/08/08
1098,3131,弘塑,04/17,3255,0,0,2024,年,16,0,16,1465,1.09,,0,1.09,'24/07/30,,'24/08/26
1099,3135,凌航,04/17,119,-3,-2.46,2024,年,1,0,1,36.85,2.71,,0,2.71,'24/10/02,,'24/10/25
1100,3138,耀登,04/17,184,+9,+5.14,2024,年,2.6,0,2.6,134.5,1.93,,0,1.93,'24/07/16,,'24/07/31
1101,3141,晶宏,04/17,44.2,+0.55,+1.26,2024,年,0.507,0,0.507,88.1,0.58,,0,0.58,'24/07/31,,'24/08/23
1102,3149,正達,04/17,42.3,+0.2,+0.48,2024,半年,0,0,0,,0,,0,0,,,
1103,3150,鈺寶-創,04/17,19.2,-0.2,-1.03,2024,年,0.8,0,0.8,47.7,1.68,,0,1.68,'24/04/29,,'24/05/24
1104,3152,璟德,04/17,168,-0.5,-0.3,2024,年,3.68,0,3.68,166.5,2.21,,0,2.21,'24/08/09,,'24/09/03
1105,3158,嘉實,04/17,89.1,-0.9,-1,2024,年,5,0,5,94.1,5.31,,0,5.31,'24/04/03,,'24/05/06
1106,3162,精確,04/17,64.5,+1.5,+2.38,2024,年,0,0,0,,0,,0,0,,,
1107,3163,波若威,04/17,1225,+90,+7.93,2024,年,3.6,0,3.6,136,2.65,,0,2.65,'24/06/27,,'24/07/19
1108,3164,景岳,04/17,17.95,0,0,2024,年,0.5,0,0.5,24.5,2.04,,0,2.04,'24/06/17,,'24/07/10
1109,3167,大量,04/17,685,+15,+2.24,2024,年,0.5,0,0.5,70.2,0.71,,0,0.71,'24/07/11,,'24/08/02
1110,3168,眾福科,04/17,46,-1.7,-3.56,2024,年,3.554,0,3.554,64.7,5.49,,0,5.49,'24/06/26,,'24/07/31
1111,3169,亞信,04/17,95.4,-0.2,-0.21,2024,年,3.5,0,3.5,134,2.61,,0,2.61,'24/06/24,,'24/07/17
1112,3171,炎洲流通,04/17,66.4,+0.3,+0.45,2024,年,2,0,2,30.4,6.58,,0,6.58,'24/07/10,,'24/08/02
1113,3176,基亞,04/17,30.5,-0.9,-2.87,2024,年,0,0,0,,0,,0,0,,,
1114,3178,公準,04/17,72.5,+2.5,+3.57,2024,年,2.25,0,2.25,88.8,2.53,,0,2.53,'24/09/24,,'24/10/16
1115,3188,鑫龍騰,04/17,26.65,0,0,2024,年,1.6,0,1.6,28.9,5.54,,0,5.54,'24/04/02,,'24/04/30
1116,3189,景碩,04/17,391.5,-2,-0.51,2024,年,1,0,1,95.1,1.05,,0,1.05,'24/07/04,,'24/07/29
1117,3191,雲嘉南,04/17,13.65,-0.35,-2.5,2024,年,0,0,0,,0,,0,0,,,
1118,3205,佰研,04/17,62.1,+0.2,+0.32,2024,年,0,0,0,,0,,0,0,,,
1119,3206,志豐,04/17,37.5,-0.25,-0.66,2024,年,2.5,0,2.5,50.1,4.99,,0,4.99,'24/07/17,,'24/08/13
1120,3207,耀勝,04/17,65.4,-2,-2.97,2024,年,0.899,0,0.899,137,0.66,,0,0.66,'24/08/13,,'24/09/05
1121,3209,全科,04/17,47.45,+0.45,+0.96,2024,年,2.098,0,2.098,36.45,5.76,,0,5.76,'24/08/01,,'24/08/21
1122,3211,順達,04/17,359,+10.5,+3.01,2024,年,5.529,0,5.529,91.8,6.02,,0,6.02,'24/04/11,,'24/05/14
1123,3213,茂訊,04/17,107.5,+1,+0.94,2024,年,5.4,0,5.4,111,4.86,,0,4.86,'24/07/04,,'24/08/02
1124,3217,優群,04/17,163,+1,+0.62,2024,年,6.4,0,6.4,171,3.74,,0,3.74,'24/07/04,,'24/07/31
1125,3218,大學光,04/17,132,0,0,2024,年,7,0,7,260,2.69,,0,2.69,'24/04/18,,'24/05/20
1126,3219,倚強科,04/17,69.6,+0.8,+1.16,2024,年,0.365,0,0.365,55.5,0.66,,0,0.66,'24/07/25,,'24/08/23
1127,3221,台嘉碩,04/17,44.4,-1.3,-2.84,2024,年,0.7,0,0.7,31.6,2.22,,0,2.22,'24/07/18,,'24/08/08
1128,3224,三顧,04/17,41.5,-0.7,-1.66,2024,年,0,0,0,,0,,0,0,,,
1129,3226,龍鋒,04/17,39.85,-1.15,-2.8,2024,年,0.5,0,0.5,54.6,0.92,,0,0.92,'24/08/21,,'24/09/12
1130,3227,原相,04/17,198,0,0,2024,年,4.515,0,4.515,184.5,2.45,,0,2.45,'24/07/09,,'24/08/08
1131,3228,金麗科,04/17,138.5,+4,+2.97,2024,年,0,0,0,,0,,0,0,,,
1132,3229,晟鈦,04/17,30.7,+2.75,+9.84,2024,年,0,0,0,,0,,0,0,,,
1133,3230,錦明,04/17,43.35,+3.9,+9.89,2024,年,0,0,0,,0,,0,0,,,
1134,3231,緯創,04/17,136.5,+2.5,+1.87,2024,年,2.599,0,2.599,110,2.36,,0,2.36,'24/06/25,,'24/07/19
1135,3232,昱捷,04/17,22.6,+0.15,+0.67,2024,年,0.5,0,0.5,28.85,1.73,,0,1.73,'24/08/22,,'24/09/19
1136,3234,光環,04/17,115.5,+3,+2.67,2024,年,0,0,0,,0,,0,0,,,
1137,3236,千如,04/17,35.25,-0.55,-1.54,2024,年,0.22,0,0.22,20.2,1.09,,0,1.09,'24/08/27,,'24/09/26
1138,3252,海灣,04/17,20.1,+0.1,+0.5,2024,年,0,0,0,,0,,0,0,,,
1139,3257,虹冠電,04/17,55.1,+0.9,+1.66,2024,年,3,0,3,72.8,4.12,,0,4.12,'24/04/02,,'24/05/07
1140,3259,鑫創,04/17,17.1,-0.2,-1.16,2024,年,0,0,0,,0,,0,0,,,
1141,3260,威剛,04/17,368.5,+8,+2.22,2024,半年,3,0,3,108.5,2.76,,0,2.76,'24/06/27,,'24/08/02
1142,3264,欣銓,04/17,172,-3,-1.71,2024,年,3.3,0,3.3,73.1,4.51,,0,4.51,'24/06/28,,'24/07/25
1143,3265,台星科,04/17,167,-2.5,-1.47,2024,年,4.8,0,4.8,138,3.48,,0,3.48,'24/07/10,,'24/08/05
1144,3266,昇陽,04/17,14.15,+0.15,+1.07,2024,年,0.75,0,0.75,24.6,3.05,,0,3.05,'24/07/24,,'24/08/23
1145,3268,海德威,04/17,17.1,-0.15,-0.87,2024,年,0,0,0,,0,,0,0,,,
1146,3272,東碩,04/17,17.5,+1.55,+9.72,2024,年,0,0,0,,0,,0,0,,,
1147,3276,宇環,04/17,14.45,+0.05,+0.35,2024,年,0.2,0,0.2,17.8,1.12,,0,1.12,'24/07/03,,'24/07/26
1148,3285,微端,04/17,28.2,-0.2,-0.7,2024,年,1,0,1,29.05,3.44,,0,3.44,'24/08/29,,'24/09/25
1149,3287,廣寰科,04/17,29.25,-0.15,-0.51,2024,年,0.844,0,0.844,39.15,2.16,,0,2.16,'24/07/31,,'24/08/29
1150,3288,點晶,04/17,15.75,+0.15,+0.96,2024,年,0,0,0,,0,,0,0,,,
1151,3289,宜特,04/17,180,-2,-1.1,2024,季,3.733,0,3.733,169,2.96,,0,2.96,'24/11/07,,'24/11/28
1152,3290,東浦,04/17,48.65,-0.75,-1.52,2024,年,0.995,0,0.995,29,3.43,,0,3.43,'24/07/08,,'24/07/29
1153,3293,鈊象,04/17,775,+7,+0.91,2024,半年,35,10,45,1465,2.39,1465,0.68,3.07,'24/07/24,'24/07/24,'24/08/28
1154,3294,英濟,04/17,33.4,+0.15,+0.45,2024,年,0,0,0,,0,,0,0,,,
1155,3296,勝德,04/17,21.3,-0.25,-1.16,2024,年,0,0,0,,0,,0,0,,,
1156,3297,杭特,04/17,36.9,+0.4,+1.1,2024,年,0,0,0,,0,,0,0,,,
1157,3303,岱稜,04/17,46.5,-0.1,-0.21,2024,年,1.75,0,1.75,46.3,3.78,,0,3.78,'24/07/04,,'24/08/02
1158,3305,昇貿,04/17,120.5,-0.5,-0.41,2024,年,2,0,2,77.9,2.57,,0,2.57,'24/07/11,,'24/08/09
1159,3306,鼎天,04/17,47.45,0,0,2024,年,1.3,0,1.3,56.5,2.3,,0,2.3,'24/08/05,,'24/08/23
1160,3308,聯德,04/17,20.7,-0.3,-1.43,2024,年,0,0,0,,0,,0,0,,,
1161,3310,佳穎,04/17,72.3,+2.3,+3.29,2024,年,4.3,0,4.3,106,4.06,,0,4.06,'24/07/08,,'24/07/30
1162,3311,閎暉,04/17,33.1,+0.1,+0.3,2024,年,1.2,0,1.2,39.8,3.02,,0,3.02,'24/07/10,,'24/07/31
1163,3312,弘憶股,04/17,42.7,+0.85,+2.03,2024,年,1.2,0,1.2,77.4,1.55,,0,1.55,'24/09/05,,'24/10/07
1164,3313,斐成,04/17,12.95,-0.15,-1.15,2024,年,0,0,0,,0,,0,0,,,
1165,3321,同泰,04/17,15.85,-0.15,-0.94,2024,年,0,0,0,,0,,0,0,,,
1166,3322,建舜電,04/17,13.7,+0.1,+0.74,2024,年,0.226,0,0.226,20.8,1.08,,0,1.08,'24/09/09,,'24/10/02
1167,3323,加百裕,04/17,33.15,+0.35,+1.07,2024,年,0,0,0,,0,,0,0,,,
1168,3324,雙鴻,04/17,1035,-10,-0.96,2024,年,6.348,0,6.348,657,0.97,,0,0.97,'24/07/30,,'24/08/26
1169,3325,旭品,04/17,13.35,+1.2,+9.88,2024,年,0,0,0,,0,,0,0,,,
1170,3332,幸康,04/17,62.1,+1.1,+1.8,2024,年,1.6,0,1.6,42.55,3.76,,0,3.76,'24/08/05,,'24/08/30
1171,3338,泰碩,04/17,65.5,+1,+1.55,2024,年,2,0,2,83,2.41,,0,2.41,'24/06/20,,'24/07/29
1172,3339,泰谷,04/17,69.3,+6.3,+10,2024,年,0,0,0,,0,,0,0,,,
1173,3346,麗清,04/17,18.45,+0.05,+0.27,2024,年,1.498,0,1.498,40.1,3.74,,0,3.74,'24/09/04,,'24/09/25
1174,3349,寶德,04/17,28.4,+0.6,+2.16,2024,年,0,0,0,,0,,0,0,,,
1175,3354,律勝,04/17,28.15,+0.15,+0.54,2024,年,0.2,0,0.2,23,0.87,,0,0.87,'24/07/11,,'24/08/09
1176,3356,奇偶,04/17,52.4,-1,-1.87,2024,年,2.9,0,2.9,58.88,4.93,,0,4.93,'24/10/31,,'24/11/22
1177,3357,臺慶科,04/17,181,+6,+3.43,2024,年,4.5,0,4.5,121,3.72,,0,3.72,'24/03/29,,'24/05/03
1178,3360,尚立,04/17,14.15,-0.05,-0.35,2024,年,0,0,0,,0,,0,0,,,
1179,3362,先進光,04/17,113,-0.5,-0.44,2024,年,1,0,1,273,0.37,,0,0.37,'24/07/18,,'24/08/14
1180,3363,上詮,04/17,899,+69,+8.31,2024,年,0.5,0,0.5,120.5,0.41,,0,0.41,'24/03/11,,'24/03/29
1181,3372,典範,04/17,20.05,+0.05,+0.25,2024,年,0,0,0,,0,,0,0,,,
1182,3374,精材,04/17,184.5,0,0,2024,年,2,0,2,179,1.12,,0,1.12,'24/06/24,,'24/07/19
1183,3376,新日興,04/17,195,0,0,2024,年,4,0,4,226,1.77,,0,1.77,'24/07/30,,'24/08/28
1184,3379,彬台,04/17,37.3,+0.15,+0.4,2024,年,0.2,0,0.2,43.3,0.46,,0,0.46,'24/08/01,,'24/08/30
1185,3380,明泰,04/17,41.55,+0.55,+1.34,2024,年,1.01,0,1.01,36,2.81,,0,2.81,'24/07/12,,'24/08/09
1186,3388,崇越電,04/17,99.3,+9,+9.97,2024,年,3.1,0,3.1,77.4,4.01,,0,4.01,'24/06/28,,'24/07/26
1187,3390,旭軟,04/17,24.25,0,0,2024,年,0.7,0,0.7,32.5,2.15,,0,2.15,'24/07/22,,'24/08/13
1188,3402,漢科,04/17,132,+7.5,+6.02,2024,年,4.5,0,4.5,112.5,4,,0,4,'24/07/22,,'24/08/23
1189,3406,玉晶光,04/17,503,-8,-1.57,2024,半年,12,0,12,605,1.98,,0,1.98,'24/07/18,,'24/08/16
1190,3413,京鼎,04/17,314.5,-1,-0.32,2024,年,11.3,0,11.3,324.5,3.48,,0,3.48,'24/06/25,,'24/07/15
1191,3416,融程電,04/17,160,+1,+0.63,2024,年,5.107,0,5.107,155.5,3.28,,0,3.28,'24/06/28,,'24/07/29
1192,3419,譁裕,04/17,14.9,+0.4,+2.76,2024,年,0,0,0,,0,,0,0,,,
1193,3426,台興,04/17,47.65,-0.05,-0.1,2024,年,2,0,2,44.1,4.54,,0,4.54,'24/08/01,,'24/08/30
1194,3430,奇鈦科,04/17,85.6,+7.7,+9.88,2024,年,2,0,2,59.3,3.37,,0,3.37,'24/07/09,,'24/07/26
1195,3432,台端,04/17,16.25,-0.1,-0.61,2024,年,0,0,0,,0,,0,0,,,
1196,3437,榮創,04/17,27.2,+2.45,+9.9,2024,年,0,0,0,,0,,0,0,,,
1197,3438,類比科,04/17,46.55,-0.8,-1.69,2024,年,0.5,0,0.5,78.7,0.64,,0,0.64,'24/08/01,,'24/08/20
1198,3441,聯一光,04/17,32.4,-0.3,-0.92,2024,年,0.5,0,0.5,39.5,1.27,,0,1.27,'24/07/11,,'24/08/09
1199,3443,創意,04/17,3255,-90,-2.69,2024,年,14,0,14,1455,0.96,,0,0.96,'24/06/03,,'24/06/27
1200,3444,利機,04/17,83,+3,+3.75,2024,年,2.3,0.2,2.5,113.5,2.03,113.5,0.18,2.2,'24/07/23,'24/07/23,'24/08/22
1201,3447,展達,04/17,39.35,-0.15,-0.38,2024,年,0,0,0,,0,,0,0,,,
1202,3450,聯鈞,04/17,366,+25,+7.33,2024,年,0,0,0,,0,,0,0,,,
1203,3455,由田,04/17,192.5,+6.5,+3.49,2024,年,5,0,5,107,4.67,,0,4.67,'24/06/28,,'24/07/26
1204,3465,進泰電子,04/17,34.2,0,0,2024,季,1,0,1,68,1.47,,0,1.47,'24/07/22,,'24/08/08
1205,3466,德晉,04/17,41,+0.15,+0.37,2024,年,0,0,0,,0,,0,0,,,
1206,3467,台灣精材,04/17,59.3,-0.1,-0.17,2024,年,0.6,0,0.6,56.9,1.05,,0,1.05,'24/07/04,,'24/07/24
1207,3479,安勤,04/17,92.2,+0.3,+0.33,2024,年,5.989,0,5.989,116,5.16,,0,5.16,'24/07/04,,'24/07/31
1208,3481,群創,04/17,25.9,-1.35,-4.95,2024,年,0,0,0,,0,,0,0,,,
1209,3484,崧騰,04/17,46,-0.2,-0.43,2024,年,1.2,0,1.2,60.2,1.99,,0,1.99,'24/09/05,,'24/10/02
1210,3489,森寶,04/17,23.7,-0.25,-1.04,2024,年,0.4,0,0.4,27.65,1.45,,0,1.45,'24/06/28,,'24/07/26
1211,3490,單井,04/17,29,-0.05,-0.17,2024,年,1.2,0,1.2,43.3,2.77,,0,2.77,'24/07/15,,'24/08/08
1212,3491,昇達科,04/17,1670,-80,-4.57,2024,年,3.351,0,3.351,300,1.12,,0,1.12,'24/07/22,,'24/08/14
1213,3492,長盛,04/17,23.6,-0.15,-0.63,2024,年,0.33,0,0.33,30.65,1.08,,0,1.08,'24/08/28,,'24/09/27
1214,3494,誠研,04/17,8.35,+0.03,+0.36,2024,年,0,0,0,,0,,0,0,,,
1215,3498,陽程,04/17,84.6,+3.2,+3.93,2024,年,0,0,0,,0,,0,0,,,
1216,3499,環天科,04/17,16.65,-0.3,-1.77,2024,年,0,0,0,,0,,0,0,,,
1217,3501,維熹,04/17,47.95,-0.6,-1.24,2024,年,3,0,3,71.5,4.2,,0,4.2,'24/07/23,,'24/08/16
1218,3504,揚明光,04/17,67.4,+6.1,+9.95,2024,年,0,0,0,,0,,0,0,,,
1219,3508,位速,04/17,25.2,-1.3,-4.91,2024,年,0,0,0,,0,,0,0,,,
1220,3511,矽瑪,04/17,21.3,+1.8,+9.23,2024,年,0,0,0,,0,,0,0,,,
1221,3512,皇龍,04/17,22,+0.4,+1.85,2024,年,3.206,0,3.206,43.65,7.34,,0,7.34,'24/07/02,,'24/07/30
1222,3515,華擎,04/17,223.5,-0.5,-0.22,2024,年,6.9,0,6.9,239.5,2.88,,0,2.88,'24/06/19,,'24/07/22
1223,3516,亞帝歐,04/17,19.95,-0.05,-0.25,2024,年,0.02,0.18,0.2,24.5,0.08,24.9,0.72,0.8,'24/08/13,'24/09/10,'24/09/16
1224,3518,柏騰,04/17,27.05,+0.85,+3.24,2024,年,0,0,0,,0,,0,0,,,
1225,3520,華盈,04/17,13.9,-0.05,-0.36,2024,年,0.1,0,0.1,20.55,0.49,,0,0.49,'24/07/30,,'24/08/26
1226,3521,台鋼建設,04/17,14.55,+0.35,+2.46,2024,年,0,0,0,,0,,0,0,,,
1227,3522,御嵿,04/17,13.15,+0.05,+0.38,2024,年,0,0,0,,0,,0,0,,,
1228,3523,迎輝,04/17,12.55,+0.15,+1.21,2024,年,0,0,0,,0,,0,0,,,
1229,3526,凡甲,04/17,273.5,+7,+2.63,2024,年,11.39,0,11.39,231.5,4.92,,0,4.92,'24/07/25,,'24/08/22
1230,3527,聚積,04/17,59.9,+2.8,+4.9,2024,年,2,0,2,88,2.27,,0,2.27,'24/08/01,,'24/08/28
1231,3528,安馳,04/17,72.3,+1.9,+2.7,2024,年,1.5,0,1.5,47.2,3.18,,0,3.18,'24/07/23,,'24/08/12
1232,3529,力旺,04/17,4075,+370,+9.99,2024,年,17.5,0,17.5,2560,0.68,,0,0.68,'24/07/04,,'24/07/26
1233,3530,晶相光,04/17,62.5,+0.5,+0.81,2024,年,0,0,0,,0,,0,0,,,
1234,3531,先益,04/17,22.75,0,0,2024,年,1.7,0,1.7,32.9,5.17,,0,5.17,'24/08/01,,'24/08/28
1235,3532,台勝科,04/17,188.5,-5.5,-2.84,2024,年,5,0,5,165.5,3.02,,0,3.02,'24/07/24,,'24/08/23
1236,3533,嘉澤,04/17,2490,-20,-0.8,2024,年,25.75,0,25.75,1510,1.71,,0,1.71,'24/08/28,,'24/09/25
1237,3535,晶彩科,04/17,120.5,-5.5,-4.37,2024,年,0,0,0,,0,,0,0,,,
1238,3537,堡達,04/17,46.1,-0.25,-0.54,2024,年,2,0.5,2.5,61.5,3.25,61.5,0.81,4.07,'24/08/06,'24/08/06,'24/08/23
1239,3540,曜越,04/17,27.1,-0.2,-0.73,2024,年,0.896,0,0.896,48.45,1.85,,0,1.85,'24/07/04,,'24/07/26
1240,3541,西柏,04/17,24,+0.15,+0.63,2024,年,0,0,0,,0,,0,0,,,
1241,3543,州巧,04/17,42.45,-0.6,-1.39,2024,年,1,0,1,23.5,4.26,,0,4.26,'24/06/20,,'24/07/16
1242,3545,敦泰,04/17,51.9,+2.45,+4.95,2024,年,0.996,0,0.996,85.6,1.16,,0,1.16,'24/07/11,,'24/08/08
1243,3550,聯穎,04/17,21.1,+1.55,+7.93,2024,年,0,0,0,,0,,0,0,,,
1244,3551,世禾,04/17,198,+4.5,+2.33,2024,年,2.8,0,2.8,97.8,2.86,,0,2.86,'24/07/22,,'24/08/16
1245,3555,博士旺,04/17,260,+23.5,+9.94,2024,半年,0,0,0,,0,,0,0,,,
1246,3556,禾瑞亞,04/17,48.1,-0.15,-0.31,2024,年,0.9,0,0.9,53.2,1.69,,0,1.69,'24/06/25,,'24/07/22
1247,3558,神準,04/17,112,+1,+0.9,2024,年,4,0,4,162.5,2.46,,0,2.46,'24/08/30,,'24/09/26
1248,3564,其陽,04/17,42.65,+0.7,+1.67,2024,年,0.35,0,0.35,102,0.34,,0,0.34,'24/07/05,,'24/08/07
1249,3567,逸昌,04/17,26,-0.35,-1.33,2024,年,2.7,0,2.7,43.25,6.24,,0,6.24,'24/07/11,,'24/08/14
1250,3570,大塚,04/17,163.5,0,0,2024,年,8,0,8,169.5,4.72,,0,4.72,'24/07/04,,'24/07/31
1251,3576,聯合再生,04/17,18.3,-0.25,-1.35,2024,年,0,0,0,,0,,0,0,,,
1252,3577,泓格,04/17,80.2,+2.8,+3.62,2024,年,1,0,1,54.8,1.82,,0,1.82,'24/07/11,,'24/08/08
1253,3580,友威科,04/17,84,+2.1,+2.56,2024,年,2.02,0,2.02,79.8,2.53,,0,2.53,'24/06/27,,'24/07/24
1254,3581,博磊,04/17,119,+10.5,+9.68,2024,年,0.5,0,0.5,52,0.96,,0,0.96,'24/07/11,,'24/08/08
1255,3583,辛耘,04/17,760,+56,+7.95,2024,年,4,0,4,354,1.13,,0,1.13,'24/06/27,,'24/07/25
1256,3587,閎康,04/17,367,+33,+9.88,2024,年,8.927,0,8.927,290,3.08,,0,3.08,'24/07/12,,'24/08/15
1257,3591,艾笛森,04/17,24.75,+1.05,+4.43,2024,年,0.5,0,0.5,29.6,1.69,,0,1.69,'24/06/27,,'24/07/22
1258,3592,瑞鼎,04/17,239.5,+7,+3.01,2024,年,15.2,0,15.2,411,3.7,,0,3.7,'24/07/01,,'24/07/29
1259,3593,力銘,04/17,19.35,+0.25,+1.31,2024,年,0,0,0,,0,,0,0,,,
1260,3594,磐儀,04/17,47,+3.7,+8.55,2024,年,0.6,0,0.6,42.25,1.42,,0,1.42,'24/09/04,,'24/09/30
1261,3596,智易,04/17,177,+0.5,+0.28,2024,年,7,0,7,162,4.32,,0,4.32,'24/07/15,,'24/08/09
1262,3597,映興,04/17,24.7,-0.1,-0.4,2024,年,0.3,0,0.3,26.8,1.12,,0,1.12,'24/07/11,,'24/08/02
1263,3605,宏致,04/17,65.6,+0.9,+1.39,2024,年,0,0,0,,0,,0,0,,,
1264,3607,谷崧,04/17,15.5,+0.7,+4.73,2024,年,0.7,0,0.7,22.45,3.12,,0,3.12,'24/07/18,,'24/08/14
1265,3609,三一東林,04/17,25.95,+0.05,+0.19,2024,年,0,0,0,,0,,0,0,,,
1266,3611,鼎翰,04/17,187,-0.5,-0.27,2024,年,13,0,13,223.5,5.82,,0,5.82,'24/07/15,,'24/08/16
1267,3615,安可,04/17,34.9,+2.45,+7.55,2024,年,0.7,0,0.7,30.5,2.3,,0,2.3,'24/07/18,,'24/08/15
1268,3617,碩天,04/17,192,+2.5,+1.32,2024,半年,7.925,0,7.925,258.5,3.07,,0,3.07,'24/07/23,,'24/08/22
1269,3622,洋華,04/17,55.8,-0.7,-1.24,2024,年,2,0,2,60.7,3.29,,0,3.29,'24/08/28,,'24/09/20
1270,3623,富晶通,04/17,22.6,+0.15,+0.67,2024,年,0,0,0,,0,,0,0,,,
1271,3624,光頡,04/17,57,+1,+1.79,2024,年,1.2,0,1.2,56,2.14,,0,2.14,'24/07/12,,'24/08/08
1272,3625,西勝,04/17,16.9,-0.1,-0.59,2024,年,0,0,0,,0,,0,0,,,
1273,3628,盈正,04/17,71.3,+4.2,+6.26,2024,年,2,0,2,44.2,4.52,,0,4.52,'24/08/15,,'24/09/13
1274,3629,地心引力,04/17,17.45,-0.55,-3.06,2024,季,0,0,0,,0,,0,0,,,
1275,3630,新鉅科,04/17,29.7,+0.8,+2.77,2024,年,0,0,0,,0,,0,0,,,
1276,3631,晟楠,04/17,29.35,+2.65,+9.93,2024,年,0,0,0,,0,,0,0,,,
1277,3632,研勤,04/17,9,-0.04,-0.44,2024,年,0,0,0,,0,,0,0,,,
1278,3645,達邁,04/17,104.5,+4,+3.98,2024,年,0.3,0,0.3,42.85,0.7,,0,0.7,'24/07/24,,'24/08/20
1279,3646,艾恩特,04/17,23.45,+0.15,+0.64,2024,年,1.5,0,1.5,30.7,4.89,,0,4.89,'24/08/27,,'24/09/24
1280,3652,精聯,04/17,28,+0.05,+0.18,2024,年,0.346,0,0.346,48.4,0.71,,0,0.71,'24/07/11,,'24/08/07
1281,3653,健策,04/17,4565,+185,+4.22,2024,年,9.855,0,9.855,1275,0.77,,0,0.77,'24/07/10,,'24/08/08
1282,3661,世芯-KY,04/17,3515,+40,+1.15,2024,年,22.42,0,22.42,2285,0.98,,0,0.98,'24/09/12,,'24/10/16
