排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
1809,6477,安集,09/04,34.8,+0.2,+0.58,2026,年,0.35,0,0.35,39.85,0.88,,0,0.88,'26/07/10,,'26/07/31
1810,6485,點序,09/04,62,+2.9,+4.91,2026,年,0.478,0,0.478,66.6,0.72,,0,0.72,'26/08/13,,'26/08/31
1811,6486,互動,09/04,82.2,-0.9,-1.08,2026,年,6,0,6,84.9,7.07,,0,7.07,'26/07/15,,'26/08/07
1812,6488,環球晶,09/04,981,+54,+5.83,2026,半年,5.7,0,5.7,1480,0.39,,0,0.39,'26/07/16,,'26/08/14
1813,6491,晶碩,09/04,385,+4.5,+1.18,2026,年,10.01,0,10.01,379,2.64,,0,2.64,'26/08/07,,'26/08/28
1814,6492,生華科,09/04,33.65,-0.15,-0.44,2026,年,0,0,0,,0,,0,0,,,
1815,6494,九齊,09/04,56,+1,+1.82,2026,年,1,0,1,68.8,1.45,,0,1.45,'26/06/17,,'26/07/10
1816,6496,科懋,09/04,24.45,0,0,2026,年,0,0,0,,0,,0,0,,,
1817,6498,久禾光,09/04,75.4,+1.4,+1.89,2026,年,4.5,0,4.5,95,4.74,,0,4.74,'26/06/29,,'26/07/17
1818,6499,益安,09/04,73.2,+1.5,+2.09,2026,年,0,0,0,,0,,0,0,,,
1819,6504,南六,09/04,37.1,-0.3,-0.8,2026,年,1,0,1,37.1,2.7,,0,2.7,'26/09/10,,'26/10/14
1820,6505,台塑化,09/04,78.1,+1.6,+2.09,2026,年,1.2,0,1.2,54,2.22,,0,2.22,'26/06/23,,'26/07/24
1821,6506,雙邦,09/04,18.2,-0.2,-1.09,2026,年,1,0,1,18.4,5.43,,0,5.43,'26/07/23,,'26/08/21
1822,6508,惠光,09/04,25.75,-0.3,-1.15,2026,年,0.5,0,0.5,26,1.92,,0,1.92,'26/07/16,,'26/08/06
1823,6509,聚和,09/04,46.8,-0.15,-0.32,2026,年,1.394,0,1.394,42.5,3.28,,0,3.28,'26/07/30,,'26/08/26
1824,6510,精測,09/04,3350,0,0,2026,年,15.23,0,15.23,2840,0.54,,0,0.54,'26/07/09,,'26/08/05
1825,6512,啟發電,09/04,20.2,0,0,2026,年,0,0,0,,0,,0,0,,,
1826,6515,穎崴,09/04,7075,+75,+1.07,2026,年,49.44,0,49.44,6735,0.73,,0,0.73,'26/07/17,,'26/08/18
1827,6516,勤崴國際,09/04,57.3,-0.7,-1.21,2026,年,2.34,0,2.34,60.3,3.88,,0,3.88,'26/06/09,,'26/07/03
1828,6517,保勝光學,09/04,69.2,+2.4,+3.59,2026,年,1.5,0,1.5,67.3,2.23,,0,2.23,'26/07/28,,'26/08/24
1829,6523,達爾膚,09/04,89.7,+0.2,+0.22,2026,季,6,0,6,89.7,5.96,,0,5.96,'26/10/01,,'26/10/30
1830,6525,捷敏-KY,09/04,138,+2.5,+1.85,2026,年,5,0,5,119.5,4.18,,0,4.18,'26/06/05,,'26/06/30
1831,6526,達發,09/04,635,+5,+0.79,2026,年,13.5,0,13.5,686,1.97,,0,1.97,'26/07/07,,'26/07/31
1832,6527,明達醫,09/04,74.2,+0.1,+0.13,2026,年,2.9,0,2.9,70.4,4.12,,0,4.12,'26/07/21,,'26/08/14
1833,6530,創威,09/04,98.2,+3.2,+3.37,2026,年,2,0,2,99.7,2.01,,0,2.01,'26/06/23,,'26/07/15
1834,6531,愛普*,09/04,911,-1,-0.11,2026,年,6.986,0,6.986,1025,0.68,,0,0.68,'26/06/22,,'26/07/10
1835,6532,瑞耘,09/04,98,-1.8,-1.8,2026,年,3,0,3,88.9,3.37,,0,3.37,'26/06/15,,'26/07/09
1836,6533,晶心科,09/04,264,0,0,2026,年,0,0,0,,0,,0,0,,,
1837,6534,正瀚-創,09/04,91.1,+0.1,+0.11,2026,半年,5.309,0,5.309,92,5.7,,0,5.7,'26/09/01,,'26/09/23
1838,6535,順藥,09/04,79.7,+4.2,+5.56,2026,年,0,0,0,,0,,0,0,,,
1839,6538,倉和,09/04,300,+27,+9.89,2026,年,1.533,0,1.533,138,1.11,,0,1.11,'26/06/24,,'26/07/22
1840,6541,泰福-KY,09/04,31.7,+0.45,+1.44,2026,年,0,0,0,,0,,0,0,,,
1841,6542,隆中,09/04,43.75,-1.25,-2.78,2026,年,0.02,0,0.02,45.6,0.04,,0,0.04,'26/07/01,,'26/07/24
1842,6546,正基,09/04,62.5,+0.4,+0.64,2026,年,2.5,0,2.5,73.6,3.4,,0,3.4,'26/07/07,,'26/07/29
1843,6547,高端疫苗,09/04,61.5,-0.3,-0.49,2026,年,0,0,0,,0,,0,0,,,
1844,6548,長科*,09/04,75.2,+3.9,+5.47,2026,季,1.8,0,1.8,91.9,2.65,,0,2.65,'26/06/17,,'26/07/15
1845,6550,北極星藥業-KY,09/04,10.35,+0.05,+0.49,2026,年,0,0,0,,0,,0,0,,,
1846,6552,易華電,09/04,24.25,0,0,2026,年,0,0,0,,0,,0,0,,,
1847,6556,勝品,09/04,61.3,+0.6,+0.99,2026,年,3.5,0,3.5,69.3,5.05,,0,5.05,'26/07/14,,'26/08/10
1848,6558,興能高,09/04,24.75,+0.2,+0.81,2026,年,0,0,0,,0,,0,0,,,
1849,6560,欣普羅,09/04,31.4,+0.2,+0.64,2026,年,0,0,0,,0,,0,0,,,
1850,6561,是方,09/04,322,-0.5,-0.16,2026,半年,7.699,0,7.699,337,2.28,,0,2.28,'26/07/08,,'26/07/30
1851,6568,宏觀,09/04,137,+3.5,+2.62,2026,年,2,0,2,230,0.87,,0,0.87,'26/05/29,,'26/06/29
1852,6569,醫揚,09/04,91.8,+0.8,+0.88,2026,年,3,0,3,106,2.83,,0,2.83,'26/06/30,,'26/08/20
1853,6570,維田,09/04,51.6,+1.2,+2.38,2026,年,1.1,0,1.1,59.2,1.86,,0,1.86,'26/05/28,,'26/06/25
1854,6573,虹揚-KY,09/04,16.95,+0.65,+3.99,2026,年,0,0,0,,0,,0,0,,,
1855,6574,霈方,09/04,118.5,-1,-0.84,2026,季,3,0,3,126,2.38,,0,2.38,'26/08/19,,'26/09/17
1856,6576,逸達,09/04,80,-0.3,-0.37,2026,年,0,0,0,,0,,0,0,,,
1857,6577,勁豐,09/04,80.3,+0.4,+0.5,2026,年,5,0,5,79.3,6.31,,0,6.31,'26/06/17,,'26/07/17
1858,6578,達邦蛋白,09/04,18.3,+0.3,+1.67,,,,,,,,,,,,,
1859,6579,研揚,09/04,150.5,+8,+5.61,2026,年,3.75,0,3.75,165,2.27,,0,2.27,'26/06/17,,'26/07/15
1860,6581,鋼聯,09/04,109.5,+1,+0.92,2026,年,5.3,0,5.3,111.5,4.75,,0,4.75,'26/03/27,,'26/04/24
1861,6582,申豐,09/04,31.9,+0.2,+0.63,2026,年,0,0,0,,0,,0,0,,,
1862,6584,南俊國際,09/04,634,+5,+0.79,2026,年,2.441,0,2.441,634,0.38,,0,0.38,'26/09/08,,'26/09/30
1863,6585,鼎基,09/04,113,+1.5,+1.35,2026,年,4.5,0,4.5,142,3.17,,0,3.17,'26/06/25,,'26/07/16
1864,6588,東典光電,09/04,108.5,+5.5,+5.34,2026,年,0,0,0,,0,,0,0,,,
1865,6589,台康生技,09/04,48.05,+0.15,+0.31,2026,年,0,0,0,,0,,0,0,,,
1866,6591,動力-KY,09/04,42.7,+0.2,+0.47,2026,年,4,0,4,55.8,7.17,,0,7.17,'26/07/07,,'26/07/24
1867,6592,和潤企業,09/04,61,+0.1,+0.16,2026,年,3,0.3,3.3,64,4.69,64,0.47,5.16,'26/06/30,'26/06/30,'26/07/24
1870,6593,台灣銘板,09/04,31.55,-0.2,-0.63,2026,年,0,0,0,,0,,0,0,,,
1871,6596,寬宏藝術,09/04,95.4,+0.5,+0.53,2026,年,18.7,0,18.7,144,13,,0,13,'26/03/26,,'26/04/23
1872,6597,立誠,09/04,72.9,-0.1,-0.14,2026,年,1,0,1,72.9,1.37,,0,1.37,'26/05/20,,'26/06/18
1873,6598,ABC-KY,09/04,27,-0.2,-0.74,2026,年,0,0,0,,0,,0,0,,,
1874,6603,富強鑫,09/04,25.15,+0.25,+1,2026,半年,0.401,0,0.401,25.15,1.6,,0,1.6,'26/09/09,,'26/10/14
1875,6605,帝寶,09/04,138.5,+1.5,+1.09,2026,年,6.5,0,6.5,134,4.85,,0,4.85,'26/07/09,,'26/07/31
1876,6606,建德工業,09/04,25.4,-0.2,-0.78,2026,年,1.03,0,1.03,25.8,3.99,,0,3.99,'26/06/17,,'26/07/15
1877,6609,瀧澤科,09/04,39.9,-0.4,-0.99,2026,年,0,0,0,,0,,0,0,,,
1878,6613,朋億*,09/04,258.5,+1.5,+0.58,2026,半年,10,0,10,344,3.55,,0,3.55,'26/06/29,,'26/07/17
1879,6614,資拓宏宇,09/04,35.35,-0.05,-0.14,2026,年,1.65,0,1.65,39.75,4.15,,0,4.15,'26/07/15,,'26/08/14
1880,6615,慧智,09/04,34.1,0,0,2026,年,0,0,0,,0,,0,0,,,
1881,6616,特昇-KY,09/04,8.28,-0.01,-0.12,2026,半年,0,0,0,,0,,0,0,,,
1882,6617,共信-KY,09/04,123,+9.5,+8.37,2026,年,0,0,0,,0,,0,0,,,
1883,6620,漢達,09/04,107.5,+9.5,+9.69,2026,年,2.074,0,2.074,102.5,2.02,,0,2.02,'26/07/06,,'26/07/30
1884,6624,萬年清,09/04,40.65,+1.35,+3.44,2026,年,0.288,0,0.288,42,0.68,,0,0.68,'26/08/27,,'26/09/29
1885,6625,必應,09/04,75.3,-0.2,-0.26,2026,年,5,0,5,81.6,6.13,,0,6.13,'26/04/16,,'26/05/21
1886,6629,泰金-KY,09/04,108,+0.5,+0.47,2026,半年,6.196,0,6.196,114.5,5.28,,0,5.28,'26/06/24,,'26/07/29
1887,6637,醫影,09/04,55.9,-0.5,-0.89,2026,年,4.5,0,4.5,62.7,7.18,,0,7.18,'26/08/27,,'26/09/24
1888,6640,均華,09/04,1250,+65,+5.49,2026,年,15,0,15,1115,1.35,,0,1.35,'26/06/17,,'26/07/10
1889,6641,基士德-KY,09/04,17.25,+0.25,+1.47,2026,年,0.4,0,0.4,19.1,2.09,,0,2.09,'26/07/08,,'26/08/03
1890,6642,富致,09/04,83.3,+3,+3.74,2026,年,1.8,0,1.8,55.2,3.26,,0,3.26,'26/03/26,,'26/04/30
1891,6643,M31,09/04,407.5,+4.5,+1.12,2026,年,1.192,0,1.192,425,0.28,,0,0.28,'26/07/27,,'26/08/26
1892,6645,金萬林-創,09/04,12.35,-0.05,-0.4,2026,年,0,0,0,,0,,0,0,,,
1893,6649,台生材,09/04,35.75,0,0,2026,年,1,0,1,43.3,2.31,,0,2.31,'26/04/09,,'26/05/06
1894,6651,全宇昕,09/04,151,+3,+2.03,2026,年,4,0,4,90.9,4.4,,0,4.4,'26/03/27,,'26/04/28
1895,6654,天正國際,09/04,219.5,+4.5,+2.09,2026,年,0,0,0,,0,,0,0,,,
1896,6655,科定,09/04,117.5,+3.5,+3.07,2026,半年,4.8,0,4.8,123,3.9,,0,3.9,'26/07/01,,'26/07/24
1897,6657,華安,09/04,30,-0.2,-0.66,2026,年,0,0,0,,0,,0,0,,,
1898,6658,聯策,09/04,178,+4,+2.3,2026,年,1.2,0,1.2,188,0.64,,0,0.64,'26/06/08,,'26/07/10
1899,6661,威健生技,09/04,16.3,-0.2,-1.21,2026,年,0,0,0,,0,,0,0,,,
1900,6662,樂斯科,09/04,28.5,0,0,2026,年,1.55,0,1.55,30.2,5.13,,0,5.13,'26/08/07,,'26/09/07
1901,6664,群翊,09/04,355.5,-7.5,-2.07,2026,年,10.14,0,10.14,371,2.73,,0,2.73,'26/07/28,,'26/08/20
1902,6666,羅麗芬-KY,09/04,44.35,+0.3,+0.68,2026,年,2,0,2,43.5,4.6,,0,4.6,'26/08/20,,'26/09/22
1903,6667,信紘科,09/04,239.5,+21.5,+9.86,2026,年,11.71,0,11.71,292,4.01,,0,4.01,'26/06/23,,'26/07/09
1904,6668,中揚光,09/04,42.6,0,0,2026,年,0,0,0,,0,,0,0,,,
1905,6669,緯穎,09/04,2565,+90,+3.64,2026,年,144.4,19.83,164.2,5130,2.81,7800,0.25,3.07,'26/06/22,'26/09/02,'26/07/17
1906,6670,復盛應用,09/04,275.5,+0.5,+0.18,2026,年,16,0,16,287,5.57,,0,5.57,'26/06/24,,'26/07/17
1907,6671,三能-KY,09/04,23.2,+0.1,+0.43,2026,年,1.2,0,1.2,24,5,,0,5,'26/07/23,,'26/08/21
1908,6672,騰輝電子-KY,09/04,289,+26,+9.89,2026,半年,3.35,0,3.35,155.5,2.15,,0,2.15,'26/04/16,,'26/05/15
1909,6674,鋐寶科技,09/04,15.65,-0.15,-0.95,2026,年,0,0,0,,0,,0,0,,,
1910,6679,鈺太,09/04,206,-2.5,-1.2,2026,半年,6.5,0,6.5,343,1.9,,0,1.9,'26/05/27,,'26/06/25
1911,6680,鑫創電子,09/04,54.7,+3.3,+6.42,2026,年,0,0.299,0.299,,0,57.8,0.52,0.52,,'26/08/10,
1912,6683,雍智科技,09/04,1360,-25,-1.81,2026,年,9.001,0,9.001,1780,0.51,,0,0.51,'26/07/07,,'26/07/24
1913,6684,安格,09/04,46.3,+0.75,+1.65,2026,年,0,0,0,,0,,0,0,,,
1914,6689,伊雲谷,09/04,61,+0.2,+0.33,2026,年,2,0,2,59.1,3.38,,0,3.38,'26/07/29,,'26/08/20
1915,6690,安碁資訊,09/04,162.5,0,0,2026,年,9,0,9,173.5,5.19,,0,5.19,'26/06/25,,'26/07/23
1916,6692,進能服,09/04,23.05,-0.4,-1.71,2026,年,0.203,0,0.203,25.8,0.79,,0,0.79,'26/07/09,,'26/08/07
1917,6693,廣閎科,09/04,181.5,+3,+1.68,2026,年,0.6,0,0.6,249,0.24,,0,0.24,'26/07/08,,'26/07/31
1918,6695,芯鼎,09/04,49.5,+0.4,+0.81,2026,年,0,0,0,,0,,0,0,,,
1919,6697,東捷資訊,09/04,40.6,-0.65,-1.58,2026,年,2.6,0,2.6,45.05,5.77,,0,5.77,'26/03/27,,'26/04/27
1920,6698,旭暉應材,09/04,31.5,+0.1,+0.32,2026,年,0.5,0,0.5,39.9,1.25,,0,1.25,'26/07/14,,'26/08/14
1921,6706,惠特,09/04,127,+6.5,+5.39,2026,年,0,0,0,,0,,0,0,,,
1922,6708,天擎,09/04,38.75,-0.05,-0.13,2026,年,0,0,0,,0,,0,0,,,
1923,6715,嘉基,09/04,320,+12.5,+4.07,2026,年,1.943,0,1.943,443.5,0.44,,0,0.44,'26/07/02,,'26/07/31
1924,6716,應廣,09/04,117,-13,-10,2026,年,1.601,0,1.601,104.5,1.53,,0,1.53,'26/06/02,,'26/06/25
1925,6719,力智,09/04,191,+4,+2.14,2026,年,4.598,0,4.598,218,2.11,,0,2.11,'26/07/21,,'26/08/20
1926,6721,信實,09/04,50.2,-1,-1.95,2026,年,3.3,0,3.3,58.8,5.61,,0,5.61,'26/06/18,,'26/08/14
1927,6722,輝創,09/04,33.05,+0.35,+1.07,2026,年,2,0,2,39.2,5.1,,0,5.1,'26/06/16,,'26/07/10
1928,6725,矽科宏晟,09/04,225,+6,+2.74,2026,年,7,0,7,256,2.73,,0,2.73,'26/08/05,,'26/09/01
1929,6727,亞泰金屬,09/04,541,-9,-1.64,2026,年,4.5,0,4.5,417.5,1.08,,0,1.08,'26/07/16,,'26/08/07
1930,6728,上洋,09/04,107,0,0,2026,年,6.5,0,6.5,109.5,5.94,,0,5.94,'26/08/04,,'26/08/31
1931,6730,常廣,09/04,32.8,-0.2,-0.61,2026,年,1.5,0,1.5,38.2,3.93,,0,3.93,'26/07/06,,'26/07/31
1932,6732,昇佳電子,09/04,149.5,+1,+0.67,2026,年,5.5,0,5.5,183,3.01,,0,3.01,'26/05/28,,'26/06/26
1933,6733,博晟生醫,09/04,26.7,+0.2,+0.75,2026,年,0,0,0,,0,,0,0,,,
1934,6739,竹陞科技,09/04,1135,+60,+5.58,2026,年,13,0,13,1100,1.18,,0,1.18,'26/06/12,,'26/07/09
1935,6741,91APP*-KY,09/04,60,+0.4,+0.67,2026,年,2.055,0,2.055,62.6,3.28,,0,3.28,'26/06/15,,'26/07/14
1936,6742,澤米,09/04,44.95,+0.95,+2.16,2026,年,0,0,0,,0,,0,0,,,
1937,6743,安普新,09/04,28.6,+0.1,+0.35,2026,年,3,0,3,30.3,9.9,,0,9.9,'26/08/04,,'26/08/31
1938,6751,智聯服務,09/04,41.05,-0.65,-1.56,2026,年,3,0,3,49.5,6.06,,0,6.06,'26/06/25,,'26/07/23
1939,6753,龍德造船,09/04,137.5,+0.5,+0.36,2026,年,1.249,0,1.249,142.5,0.88,,0,0.88,'26/09/02,,'26/09/24
1940,6754,匯僑設計,09/04,42,+0.65,+1.57,2026,年,3.5,0,3.5,46.3,7.56,,0,7.56,'26/07/06,,'26/07/24
1941,6756,威鋒電子,09/04,101.5,+1,+1,2026,年,0.9,0,0.9,74.6,1.21,,0,1.21,'26/04/16,,'26/05/22
1942,6757,台灣虎航,09/04,55.9,0,0,2026,年,2.42,0,2.42,55.5,4.36,,0,4.36,'26/07/28,,'26/08/28
1943,6761,穩得,09/04,183,+1.5,+0.83,2026,年,6,0,6,189,3.17,,0,3.17,'26/03/26,,'26/04/23
1944,6763,綠界科技*,09/04,41.25,+0.45,+1.1,2026,半年,3,0,3,45.9,6.11,,0,6.11,'26/07/13,,'26/08/07
1945,6767,台微醫,09/04,25.5,0,0,2026,年,0,0,0,,0,,0,0,,,
1946,6768,志強-KY,09/04,64.1,+0.1,+0.16,2026,年,5.155,0,5.155,86,5.99,,0,5.99,'26/06/26,,'26/07/17
1947,6770,力積電,09/04,68.5,+0.7,+1.03,2026,半年,0.23,0,0.23,70.2,0.33,,0,0.33,'26/08/27,,'26/09/29
1948,6771,平和環保-創,09/04,41.8,+0.1,+0.24,2026,年,3.2,0,3.2,41.95,7.63,,0,7.63,'26/06/25,,'26/07/20
1949,6776,展碁國際,09/04,53.1,+0.4,+0.76,2026,年,3,0,3,57.8,5.19,,0,5.19,'26/06/25,,'26/07/23
1950,6781,AES-KY,09/04,1115,+55,+5.19,2026,年,19.1,0,19.1,1165,1.64,,0,1.64,'26/07/09,,'26/08/05
1951,6782,視陽,09/04,229.5,-5.5,-2.34,2026,半年,8.4,0,8.4,194.5,4.32,,0,4.32,'26/07/22,,'26/08/14
1952,6785,昱展新藥,09/04,91.9,+1.2,+1.32,2026,年,0.1,0,0.1,98.8,0.1,,0,0.1,'26/08/25,,'26/09/14
1953,6788,華景電,09/04,352.5,-2.5,-0.7,2026,年,15,0,15,425.5,3.53,,0,3.53,'26/06/02,,'26/06/26
1954,6789,采鈺,09/04,468,+2.5,+0.54,2026,年,3,0,3,537,0.56,,0,0.56,'26/06/26,,'26/07/24
1955,6790,永豐實,09/04,38.15,+0.15,+0.39,2026,年,2.65,0,2.65,40.6,6.53,,0,6.53,'26/07/13,,'26/08/14
1956,6791,虎門科技,09/04,99.9,+0.4,+0.4,2026,年,3.502,0,3.502,123.5,2.84,,0,2.84,'26/04/16,,'26/05/15
1957,6792,詠業,09/04,60.1,+0.9,+1.52,2026,年,2.5,0,2.5,68.5,3.65,,0,3.65,'26/06/17,,'26/07/16
1958,6794,向榮生技,09/04,73.7,-1.3,-1.73,2026,年,0,0,0,,0,,0,0,,,
1959,6799,來頡,09/04,80.6,+0.4,+0.5,2026,季,2.501,0,2.501,84.1,2.97,,0,2.97,'26/08/18,,'26/09/04
1960,6803,崑鼎,09/04,270.5,-0.5,-0.18,2026,年,15.78,0,15.78,291,5.42,,0,5.42,'26/07/03,,'26/07/24
1961,6804,明係,09/04,18.2,-0.15,-0.82,2026,年,0.5,0,0.5,16.3,3.07,,0,3.07,'26/07/07,,'26/07/27
1962,6805,富世達,09/04,2200,+105,+5.01,2026,年,12.5,0,12.5,1800,0.69,,0,0.69,'26/08/20,,'26/09/17
1963,6807,峰源-KY,09/04,32.75,+0.05,+0.15,2026,年,2.5,0,2.5,40.7,6.14,,0,6.14,'26/04/16,,'26/05/15
1964,6811,宏碁資訊,09/04,222,+2,+0.91,2026,年,10.5,0,10.5,225,4.67,,0,4.67,'26/06/25,,'26/07/23
1965,6821,聯寶,09/04,42.4,+1,+2.42,2026,年,1.086,0,1.086,64.4,1.69,,0,1.69,'26/04/24,,'26/05/18
1966,6823,濾能,09/04,60.3,+0.8,+1.34,2026,年,0,0,0,,0,,0,0,,,
1967,6829,千附精密,09/04,243.5,+12,+5.18,2026,年,3.5,0,3.5,208.5,1.68,,0,1.68,'26/07/08,,'26/08/10
1968,6830,汎銓,09/04,597,+7,+1.19,2026,年,1,0,1,662,0.15,,0,0.15,'26/04/09,,'26/05/08
1969,6831,邁科,09/04,605,+20,+3.42,2026,年,3,0,3,407,0.74,,0,0.74,'26/04/02,,'26/05/07
1970,6834,天二科技,09/04,94,+6.8,+7.8,2026,年,0.4,0,0.4,70,0.57,,0,0.57,'26/06/11,,'26/07/10
1971,6835,圓裕,09/04,31,-0.05,-0.16,2026,年,1.007,0,1.007,35.15,2.86,,0,2.86,'26/06/30,,'26/07/24
1972,6838,台新藥,09/04,24.65,+0.65,+2.71,2026,年,0,0,0,,0,,0,0,,,
1973,6840,東研信超,09/04,92.8,+2.7,+3,2026,年,0.999,0,0.999,65,1.54,,0,1.54,'26/07/07,,'26/07/31
1974,6841,長佳智能,09/04,54,+1.3,+2.47,2026,年,1,0,1,60.4,1.66,,0,1.66,'26/05/19,,'26/06/10
1975,6843,進典,09/04,38,0,0,2026,年,2,0,2,40.15,4.98,,0,4.98,'26/07/13,,'26/08/14
1976,6844,諾貝兒,09/04,60,0,0,2026,年,4,0,4,65.4,6.12,,0,6.12,'26/07/02,,'26/07/31
1977,6846,綠茵,09/04,58.1,-0.2,-0.34,2026,年,3.944,0,3.944,67,5.89,,0,5.89,'26/06/25,,'26/07/21
1978,6854,錼創科技-KY創,09/04,92.8,+0.1,+0.11,2026,年,0,0,0,,0,,0,0,,,
1979,6855,數泓科,09/04,120.5,+3.5,+2.99,2026,年,5.5,0,5.5,119.5,4.6,,0,4.6,'26/08/06,,'26/09/04
1980,6856,鑫傳,09/04,42.05,-0.25,-0.59,2026,年,3,0,3,45.6,6.58,,0,6.58,'26/07/06,,'26/07/31
1981,6859,伯特光,09/04,115,+3,+2.68,2026,年,2,0,2,125,1.6,,0,1.6,'26/06/29,,'26/07/24
1982,6861,睿生光電,09/04,183,+4.5,+2.52,2026,年,2,0,2,304,0.66,,0,0.66,'26/06/15,,'26/07/14
1983,6862,三集瑞-KY,09/04,140,+1,+0.72,2026,年,5,0,5,195,2.56,,0,2.56,'26/07/07,,'26/07/31
1984,6863,永道-KY,09/04,104.5,+0.5,+0.48,2026,年,1.5,0,1.5,109.5,1.37,,0,1.37,'26/07/24,,'26/08/27
1985,6869,雲豹能源,09/04,64.5,-0.5,-0.77,2026,年,2,0,2,68,2.94,,0,2.94,'26/08/10,,'26/08/28
1986,6872,浩宇生醫,09/04,18.55,+1.65,+9.76,2026,年,0,0,0,,0,,0,0,,,
1987,6874,倍力,09/04,69.8,-0.3,-0.43,2026,年,3,1,4,83.6,3.59,83.6,1.2,4.78,'26/09/03,'26/09/03,'26/09/24
1988,6875,國邑*,09/04,33.1,+0.1,+0.3,2026,年,0,0,0,,0,,0,0,,,
1989,6881,潤德,09/04,214,-1,-0.47,2026,年,18.5,0,18.5,268.5,6.89,,0,6.89,'26/06/18,,'26/07/03
1990,6884,海柏特,09/04,29.45,0,0,2026,年,1.5,0,1.5,34,4.41,,0,4.41,'26/06/25,,'26/07/23
1991,6885,全福生技,09/04,24.1,+0.85,+3.66,2026,年,0,0,0,,0,,0,0,,,
1992,6887,寶綠特-KY,09/04,38.05,+0.9,+2.42,2026,年,2.421,0,2.421,39.45,6.14,,0,6.14,'26/07/20,,'26/08/19
1993,6890,來億-KY,09/04,169.5,+0.5,+0.3,2026,年,8.968,0,8.968,206,4.35,,0,4.35,'26/07/13,,'26/08/10
1994,6894,衛司特,09/04,353,+4,+1.15,2026,年,8.5,0,8.5,374.5,2.27,,0,2.27,'26/03/25,,'26/04/24
1995,6895,宏碩系統,09/04,156.5,+3.5,+2.29,2026,年,2.9,0,2.9,178.5,1.62,,0,1.62,'26/04/10,,'26/05/15
1996,6899,創為精密,09/04,50,+0.3,+0.6,2026,半年,2.8,0,2.8,58.2,4.81,,0,4.81,'26/07/09,,'26/07/31
1997,6901,鑽石投資,09/04,14.95,+0.05,+0.34,2026,年,0,0,0,,0,,0,0,,,
1998,6902,GOGOLOOK,09/04,125,+1,+0.81,2026,年,0,0,0,,0,,0,0,,,
1999,6903,巨漢,09/04,312.5,+7,+2.29,2026,年,8.5,0,8.5,390.5,2.18,,0,2.18,'26/06/23,,'26/07/13
2000,6904,伯鑫,09/04,124.5,0,0,2026,年,5,0,5,127,3.94,,0,3.94,'26/07/22,,'26/08/13
2001,6906,現觀科,09/04,84.3,+0.9,+1.08,2026,年,1.8,0,1.8,80.3,2.24,,0,2.24,'26/07/14,,'26/08/07
2002,6908,宏碁遊戲-創,09/04,30.1,0,0,2026,年,1.24,0,1.24,38.5,3.22,,0,3.22,'26/06/25,,'26/07/23
2003,6909,創控,09/04,40.7,+1.1,+2.78,2026,年,1,0,1,53.5,1.87,,0,1.87,'26/06/01,,'26/06/29
2004,6910,德鴻,09/04,24.75,-0.05,-0.2,2026,年,1.75,0,1.75,32.3,5.42,,0,5.42,'26/03/20,,'26/04/21
2005,6914,阜爾運通,09/04,121,-1,-0.82,2026,年,6,2,8,148.5,4.04,148.5,1.35,5.39,'26/08/26,'26/08/26,'26/09/30
2006,6916,華凌,09/04,18.7,+0.2,+1.08,2026,年,0,0,0,,0,,0,0,,,
2007,6918,愛派司,09/04,77.8,+0.7,+0.91,2026,年,5,0,5,85,5.88,,0,5.88,'26/03/27,,'26/04/27
2008,6919,康霈*,09/04,86.4,+1.9,+2.25,2026,季,0,0,0,,0,,0,0,,,
2009,6921,嘉雨思-創,09/04,63.6,-0.1,-0.16,2026,年,0,0,0,,0,,0,0,,,
2010,6923,中台,09/04,75.3,-0.1,-0.13,2026,年,3.035,0,3.035,80,3.79,,0,3.79,'26/06/17,,'26/07/15
2011,6924,榮惠-KY創,09/04,123,+9.5,+8.37,2026,半年,8.5,0,8.5,123,6.89,,0,6.89,'26/09/15,,'26/10/13
2012,6925,意藍,09/04,50,0,0,2026,年,2,0,2,70,2.86,,0,2.86,'26/06/11,,'26/07/01
2013,6928,攸泰科技,09/04,48.5,+0.55,+1.15,2026,年,0,0,0,,0,,0,0,,,
2014,6929,佑全,09/04,22.6,+0.2,+0.89,2026,年,0,0,0,,0,,0,0,,,
2015,6931,青松健康,09/04,41,+0.05,+0.12,2026,季,0.48,0,0.48,39.25,1.08,,0,1.08,'26/07/27,,'26/08/26
2016,6933,AMAX-KY,09/04,317,+15,+4.97,2026,年,2.498,0,2.498,163,1.53,,0,1.53,'26/07/15,,'26/10/12
2017,6934,心誠鎂,09/04,72.6,-1.4,-1.89,2026,年,0,0,0,,0,,0,0,,,
2018,6936,永鴻生技,09/04,32.8,0,0,2026,年,1.51,0,1.51,34.3,4.4,,0,4.4,'26/06/09,,'26/07/10
2019,6937,天虹,09/04,283,+5,+1.8,2026,年,1.4,0,1.4,264,0.53,,0,0.53,'26/07/08,,'26/08/06
2020,6944,兆聯實業,09/04,696,+1,+0.14,2026,年,17,3,20,1030,1.65,1030,0.29,1.94,'26/07/23,'26/07/23,'26/08/10
2021,6945,圓祥生技,09/04,95.6,-1.8,-1.85,2026,年,0,0,0,,0,,0,0,,,
